"partie","player","stratCulture","stratParcelle","stratOrdreIrrig","stratSeau.x","stratSeau.y","stratSeau"
98,"p3","0.363636363636364",11,2,5,0,1
99,"p3","0.833333333333333",6,1,4,0,0
100,"p3","0.714285714285714",7,1,5,0,0
101,"p3","0.7",10,3,6,0,0
102,"p3","0.8",10,2,6,0,0
103,"p3","0.444444444444444",9,2,6,0,0
104,"p3","0.2",10,1,6,0,0
105,"p3","0.916666666666667",12,2,4,0,3
106,"p3","0.5",12,1,5,0,1
107,"p3","0.444444444444444",9,2,5,0,1
108,"p3","0.545454545454545",11,1,6,0,0
109,"p3","0.636363636363636",11,1,6,0,0
110,"p3","0.454545454545455",11,2,6,0,0
111,"p3","0.6",10,2,2,0,4
112,"p3","0.5",12,2,6,0,0
113,"p3","0.571428571428571",7,1,4,0,1
114,"p3","0.6",10,2,6,0,0
115,"p3","0.5",12,2,4,0,3
116,"p3","0.545454545454545",11,2,6,0,0
117,"p3","0.7",10,2,6,0,0
118,"p3","0.5",10,1,6,0,0
119,"p3","0.666666666666667",9,2,4,0,1
120,"p3","0.363636363636364",11,1,6,0,0
121,"p3","0.375",8,2,2,4,0
122,"p3","0.545454545454545",11,2,6,0,0
123,"p3","0.5",12,2,6,0,0
124,"p3","0.5",10,2,6,0,0
125,"p3","0.6",10,1,6,0,0
126,"p3","0.75",12,1,6,0,0
127,"p3","0.5",8,2,5,0,0
128,"p3","0.285714285714286",7,1,5,0,0
129,"p3","0.454545454545455",11,1,6,0,0
130,"p3","0.3",10,2,5,0,1
131,"p3","0.142857142857143",7,2,4,0,2
132,"p3","0.5",6,2,4,0,0
133,"p3","0.4375",16,1,5,0,3
134,"p3","0.6",10,2,6,0,0
135,"p3","0.444444444444444",9,1,6,0,0
136,"p3","0.5",12,1,7,0,0
137,"p3","0.5",12,2,6,0,0
138,"p3","0.777777777777778",9,1,6,0,0
139,"p3","0.545454545454545",11,2,7,0,0
140,"p3","0.777777777777778",9,2,6,0,0
141,"p3","0.333333333333333",3,2,4,0,0
142,"p3","0.555555555555556",9,2,6,0,0
143,"p3","0.4",10,1,6,0,0
144,"p3","0.363636363636364",11,2,4,0,2
145,"p3","0.6",10,2,6,0,0
146,"p3","0.5",10,2,6,0,0
147,"p3","0.454545454545455",11,2,6,0,0
148,"p3","0.375",8,3,4,1,0
149,"p3","0.666666666666667",12,2,6,0,0
150,"p3","0.272727272727273",11,2,6,0,0
151,"p3","0.5",8,2,6,0,0
152,"p3","0.571428571428571",7,2,5,0,0
153,"p3","0.733333333333333",15,1,5,0,4
154,"p3","0.666666666666667",9,1,6,0,0
155,"p3","0.666666666666667",12,1,6,0,0
156,"p3","0.555555555555556",9,1,6,0,0
157,"p3","0.444444444444444",9,1,3,0,3
158,"p3","0.363636363636364",11,2,6,0,0
159,"p3","0.769230769230769",13,2,7,0,0
160,"p3","0.333333333333333",12,3,6,0,0
161,"p3","0.777777777777778",9,2,4,0,2
162,"p3","0.4",10,2,6,0,0
163,"p3","0.636363636363636",11,2,6,0,0
164,"p3","0.3",10,2,6,0,0
165,"p3","0.666666666666667",6,2,1,1,1
166,"p3","0.666666666666667",9,2,6,0,0
167,"p3","0.545454545454545",11,2,6,0,0
168,"p3","0.444444444444444",9,2,3,0,3
169,"p3","0.3",10,1,6,0,0
170,"p3","0.416666666666667",12,2,4,0,2
171,"p3","0.5",6,2,2,0,1
172,"p3","0.333333333333333",12,3,2,0,4
173,"p3","0.4",10,2,6,0,0
174,"p3","0.333333333333333",9,2,4,0,2
175,"p3","0.75",8,1,6,0,0
176,"p3","0.636363636363636",11,1,7,0,0
177,"p3","0.25",8,1,6,0,0
178,"p3","0.5",10,1,6,0,0
179,"p3","0.444444444444444",9,2,2,0,3
180,"p3","0.714285714285714",7,2,5,0,0
181,"p3","0.583333333333333",12,1,3,0,3
182,"p3","0.714285714285714",7,1,5,0,0
183,"p3","0.571428571428571",7,2,4,0,0
184,"p3","0.625",8,1,6,0,0
185,"p3","0.555555555555556",9,1,6,0,0
186,"p3","0.666666666666667",9,2,6,0,0
187,"p3","0.5",8,2,5,0,0
188,"p3","0.666666666666667",6,1,4,0,0
189,"p3","0.2",10,1,6,0,0
190,"p3","0.666666666666667",12,2,2,0,4
191,"p3","0.818181818181818",11,2,6,0,0
192,"p3","0.8",5,1,6,0,0
193,"p3","0.5",8,1,3,0,3
194,"p3","0.8",10,2,5,0,0
195,"p3","0.666666666666667",9,2,6,0,0
196,"p3","0.6",10,2,6,0,0
197,"p3","0.3",10,2,6,0,0
198,"p3","0.625",8,1,5,0,1
199,"p3","0.222222222222222",9,2,3,0,3
200,"p3","0.25",4,2,4,0,0
201,"p3","0.666666666666667",9,2,6,0,0
202,"p3","0.75",12,2,6,0,0
203,"p3","0.454545454545455",11,2,6,0,0
204,"p3","0.545454545454545",11,1,6,0,0
205,"p3","0.5",10,2,6,0,0
206,"p3","0.571428571428571",7,1,6,0,0
207,"p3","0.333333333333333",9,3,6,0,0
208,"p3","0.2",10,2,6,0,0
209,"p3","0.666666666666667",12,2,5,3,0
210,"p3","0.583333333333333",12,2,6,0,0
211,"p3","0.714285714285714",7,2,6,0,0
212,"p3","0.363636363636364",11,2,6,0,0
213,"p3","0.666666666666667",6,2,4,0,0
214,"p3","0.2",10,2,6,0,0
215,"p3","0.75",12,1,6,0,0
216,"p3","0.666666666666667",9,1,6,0,0
217,"p3","0.583333333333333",12,2,6,0,0
218,"p3","0.444444444444444",9,1,6,0,0
219,"p3","0.307692307692308",13,1,2,0,6
220,"p3","0.555555555555556",9,1,6,0,0
221,"p3","0.2",10,2,5,0,1
222,"p3","0.6",5,3,3,0,1
223,"p3","0.75",8,2,6,0,0
224,"p3","0.6",10,2,4,1,2
225,"p3","0.1",10,2,6,0,0
226,"p3","0.444444444444444",9,2,4,0,2
227,"p3","0.4",10,3,6,0,0
228,"p3","0.555555555555556",9,1,6,0,0
229,"p3","0.363636363636364",11,1,6,0,0
230,"p3","0.454545454545455",11,2,6,0,0
231,"p3","0.583333333333333",12,1,6,0,0
232,"p3","0.454545454545455",11,1,6,0,0
233,"p3","0.5",10,2,4,0,2
234,"p3","0.75",8,2,6,0,0
235,"p3","0.6",10,2,4,0,2
236,"p3","0.363636363636364",11,1,6,0,0
237,"p3","0.454545454545455",11,2,4,0,2
238,"p3","0.461538461538462",13,2,6,0,2
239,"p3","0.692307692307692",13,1,7,0,0
240,"p3","0.75",8,1,6,0,0
241,"p3","0.444444444444444",9,2,6,0,0
242,"p3","0.363636363636364",11,1,2,0,4
243,"p3","0.4",10,2,6,0,0
244,"p3","0.333333333333333",12,2,6,0,0
245,"p3","0.5",8,1,4,0,0
246,"p3","0.416666666666667",12,1,6,0,0
247,"p3","0.545454545454545",11,2,6,0,0
248,"p3","0.583333333333333",12,2,6,0,0
249,"p3","0.363636363636364",11,2,4,0,2
250,"p3","0.636363636363636",11,2,6,0,0
251,"p3","0.5",10,2,6,0,0
252,"p3","0.333333333333333",6,1,6,0,0
253,"p3","0.428571428571429",7,1,5,0,0
254,"p3","0.75",8,1,4,0,0
255,"p3","0.727272727272727",11,1,6,0,0
256,"p3","0.666666666666667",9,3,6,0,0
257,"p3","0.909090909090909",11,2,6,0,0
258,"p3","0.363636363636364",11,3,6,0,0
259,"p3","0.375",8,1,5,0,0
260,"p3","0.571428571428571",14,3,5,0,3
261,"p3","0.777777777777778",9,2,6,0,0
262,"p3","0.625",8,1,5,0,0
263,"p3","0.666666666666667",12,2,6,0,0
264,"p3","0.454545454545455",11,2,6,0,0
265,"p3","0.5",10,2,6,0,0
266,"p3","0.5",8,1,6,0,0
267,"p3","0.7",10,1,6,0,0
268,"p3","0.5",10,2,6,0,0
269,"p3","0.428571428571429",7,2,5,0,0
270,"p3","0.7",10,2,6,0,0
271,"p3","0.875",8,1,6,0,0
272,"p3","0.571428571428571",14,2,4,0,3
273,"p3","0.642857142857143",14,2,6,2,1
274,"p3","0.777777777777778",9,2,3,0,3
275,"p3","0.222222222222222",9,2,2,0,4
276,"p3","0.545454545454545",11,2,6,0,1
277,"p3","0.6",10,1,6,0,0
278,"p3","0.363636363636364",11,2,3,0,3
279,"p3","0.888888888888889",9,1,6,0,0
280,"p3","0.333333333333333",9,2,6,0,0
281,"p3","0.636363636363636",11,1,6,0,0
282,"p3","0.5",10,2,6,0,1
283,"p3","0.416666666666667",12,2,3,0,3
284,"p3","0.818181818181818",11,2,6,0,0
285,"p3","0.222222222222222",9,2,2,0,6
286,"p3","0.333333333333333",9,2,6,0,0
287,"p3","0.363636363636364",11,2,6,0,0
288,"p3","0.454545454545455",11,2,6,0,0
289,"p3","0.7",10,2,6,0,0
290,"p3","0.5",8,2,6,0,0
291,"p3","0.4",5,2,3,0,1
292,"p3","0.375",8,1,6,0,0
293,"p3","0.5",10,2,6,0,0
294,"p3","0.6",10,1,6,0,0
295,"p3","0.444444444444444",9,1,6,0,0
296,"p3","0.4",5,2,5,0,0
297,"p3","0.6",10,2,6,0,0
298,"p3","0.5",12,2,6,0,0
299,"p3","0.5",8,1,5,0,0
300,"p3","0.25",8,1,6,0,0
301,"p3","0.181818181818182",11,1,6,0,0
302,"p3","0.111111111111111",9,2,6,0,0
303,"p3","0.4",10,1,6,0,0
304,"p3","0.6",10,1,6,0,0
305,"p3","0.222222222222222",9,2,6,0,0
306,"p3","0.454545454545455",11,2,6,0,0
307,"p3","0.5",10,1,6,0,0
308,"p3","0.25",12,2,2,0,5
309,"p3","0.5",8,2,6,0,0
310,"p3","0.333333333333333",12,2,6,0,0
311,"p3","0.545454545454545",11,1,6,0,0
312,"p3","0.285714285714286",7,2,5,0,0
313,"p3","0.545454545454545",11,2,6,0,0
314,"p3","0.333333333333333",9,3,3,0,3
315,"p3","0.6",10,3,6,0,0
316,"p3","0.714285714285714",7,2,5,0,0
317,"p3","0.428571428571429",7,2,5,0,0
318,"p3","0.545454545454545",11,2,6,0,0
319,"p3","0.6",10,1,6,0,0
320,"p3","0.6",10,1,6,0,0
321,"p3","0.25",4,2,2,1,0
322,"p3","0.333333333333333",12,1,6,0,0
323,"p3","0.3",10,2,6,0,0
324,"p3","0.5",8,1,5,0,0
325,"p3","0.333333333333333",12,1,6,0,0
326,"p3","0.714285714285714",7,3,4,0,1
327,"p3","0.4",10,1,6,0,0
328,"p3","0.428571428571429",14,2,8,0,0
329,"p3","0.25",12,3,2,0,5
330,"p3","0.4",10,1,6,0,0
331,"p3","0.636363636363636",11,2,6,0,0
332,"p3","0.363636363636364",11,2,6,0,0
333,"p3","0.285714285714286",14,2,4,0,3
334,"p3","0.5",12,2,6,0,0
335,"p3","0.7",10,2,6,0,0
336,"p3","0.333333333333333",9,1,4,0,1
337,"p3","0.6",10,1,6,0,0
338,"p3","0.666666666666667",6,1,2,0,2
339,"p3","0.363636363636364",11,2,3,0,3
340,"p3","0.5",12,1,6,0,0
341,"p3","0.444444444444444",9,2,4,0,2
342,"p3","0.6",5,2,2,0,1
343,"p3","0.3",10,1,6,0,0
344,"p3","0.583333333333333",12,2,6,0,0
345,"p3","0.555555555555556",9,2,6,0,0
346,"p3","0.6",10,1,6,0,0
347,"p3","0.272727272727273",11,2,6,0,0
348,"p3","0.555555555555556",9,1,5,0,0
349,"p3","0.6",5,1,2,0,2
350,"p3","0.5",10,2,4,2,0
351,"p3","0.272727272727273",11,1,6,0,0
352,"p3","0.142857142857143",7,2,5,0,0
353,"p3","0.6",10,3,6,0,0
354,"p3","0.777777777777778",9,1,6,0,0
355,"p3","0.6",10,1,6,0,0
356,"p3","0.636363636363636",11,2,6,0,0
357,"p3","0.625",8,1,6,0,0
358,"p3","1",6,2,4,0,1
359,"p3","0.416666666666667",12,1,6,0,0
360,"p3","0.333333333333333",9,1,6,0,0
361,"p3","0.272727272727273",11,2,6,0,0
362,"p3","0.5",12,2,6,0,0
363,"p3","0.5",10,2,6,0,0
364,"p3","0.222222222222222",9,2,2,2,3
365,"p3","0.454545454545455",11,1,6,0,0
366,"p3","0.6",5,2,1,0,2
367,"p3","0.777777777777778",9,1,6,0,0
368,"p3","0.545454545454545",11,1,2,0,4
369,"p3","0.5",10,2,6,0,0
370,"p3","0.6",5,1,5,0,0
371,"p3","0.4",10,2,4,1,1
372,"p3","0.5",10,1,6,0,0
373,"p3","0.5",6,3,4,0,0
374,"p3","0.333333333333333",12,2,6,0,0
375,"p3","0.75",12,1,6,0,0
376,"p3","0.363636363636364",11,2,6,0,0
377,"p3","0.2",10,2,6,0,0
378,"p3","0.5",12,2,5,0,1
379,"p3","0.4",10,1,6,0,0
380,"p3","0.6",10,2,6,0,0
381,"p3","0.4",5,1,2,0,2
382,"p3","0.363636363636364",11,2,6,0,0
383,"p3","0.4",5,1,3,0,0
384,"p3","0.666666666666667",12,2,4,0,4
385,"p3","0.727272727272727",11,2,6,0,0
386,"p3","0.5",10,2,6,0,0
387,"p3","0.5",14,2,8,0,0
388,"p3","0.333333333333333",9,1,5,0,1
389,"p3","0.727272727272727",11,2,4,0,2
390,"p3","0.25",8,1,6,0,0
391,"p3","0.428571428571429",14,2,7,0,0
392,"p3","0.636363636363636",11,1,5,1,1
393,"p3","0.636363636363636",11,2,6,0,0
394,"p3","0.0909090909090909",11,2,6,0,0
395,"p3","0.666666666666667",6,2,5,0,0
396,"p3","0.545454545454545",11,2,6,0,0
397,"p3","0.571428571428571",7,1,5,0,0
398,"p3","0.454545454545455",11,2,6,0,0
399,"p3","0.571428571428571",7,1,6,0,0
400,"p3","0.625",8,1,5,0,0
401,"p3","0.5",12,1,3,0,3
402,"p3","0.375",8,1,6,0,0
403,"p3","0.363636363636364",11,2,6,0,0
404,"p3","0.454545454545455",11,2,6,0,0
405,"p3","0.166666666666667",6,1,5,0,0
406,"p3","0.583333333333333",12,1,6,0,0
407,"p3","0.285714285714286",7,3,6,0,0
408,"p3","0.6",10,2,6,0,0
409,"p3","0.545454545454545",11,2,6,0,0
410,"p3","0.4",10,1,2,0,4
411,"p3","0.454545454545455",11,1,4,2,0
412,"p3","0.545454545454545",11,2,6,0,0
413,"p3","0.363636363636364",11,1,6,0,0
414,"p3","0.6",10,1,3,0,3
415,"p3","0.4375",16,2,6,0,2
416,"p3","0.555555555555556",9,2,6,0,0
417,"p3","0.636363636363636",11,3,6,0,0
418,"p3","0.4",10,1,6,0,0
419,"p3","0.416666666666667",12,2,6,0,0
420,"p3","0.888888888888889",9,1,6,0,0
421,"p3","0.4",10,3,6,0,0
422,"p3","0.7",10,2,6,0,0
423,"p3","0.5",10,1,6,0,0
424,"p3","0.545454545454545",11,1,6,0,0
425,"p3","0.777777777777778",9,2,5,1,0
426,"p3","0.5",8,2,6,0,0
427,"p3","0.272727272727273",11,2,6,0,0
428,"p3","0.444444444444444",9,2,6,0,0
429,"p3","0.6",10,2,6,0,0
430,"p3","0.666666666666667",6,2,3,1,0
431,"p3","0.4",10,2,6,0,0
432,"p3","0.363636363636364",11,2,6,0,0
433,"p3","0.5",12,1,6,0,0
434,"p3","0.538461538461538",13,1,8,0,0
435,"p3","0.888888888888889",9,1,6,0,0
436,"p3","0.454545454545455",11,2,6,0,0
437,"p3","0.4",10,3,6,0,0
438,"p3","0.7",10,2,3,0,3
439,"p3","0.666666666666667",12,1,6,0,0
440,"p3","0.454545454545455",11,2,6,0,0
441,"p3","0.666666666666667",12,2,6,0,0
442,"p3","0.272727272727273",11,1,6,0,0
443,"p3","0.5",10,1,6,0,0
444,"p3","0.636363636363636",11,1,6,0,0
445,"p3","0.444444444444444",9,1,6,0,0
446,"p3","0.444444444444444",9,3,6,0,0
447,"p3","0.5",10,2,6,0,0
448,"p3","0.777777777777778",9,2,6,0,0
449,"p3","0.583333333333333",12,2,4,0,3
450,"p3","0.454545454545455",11,1,6,0,0
451,"p3","0.3",10,2,6,0,0
452,"p3","0.3",10,2,6,0,0
453,"p3","0",5,2,4,0,0
454,"p3","0.454545454545455",11,3,3,0,3
455,"p3","0.636363636363636",11,1,6,0,0
456,"p3","0.454545454545455",11,2,6,0,0
457,"p3","0.5",10,2,5,0,0
458,"p3","0.636363636363636",11,2,6,0,0
459,"p3","0.454545454545455",11,2,6,0,0
460,"p3","0.416666666666667",12,2,6,0,0
461,"p3","0.333333333333333",9,1,6,0,0
462,"p3","0.416666666666667",12,2,6,0,0
463,"p3","0.454545454545455",11,2,6,0,0
464,"p3","0.615384615384615",13,2,4,0,3
465,"p3","0.5",8,2,6,0,0
466,"p3","0.666666666666667",12,1,3,1,2
467,"p3","0.454545454545455",11,2,6,0,0
468,"p3","0.5",10,2,6,0,0
469,"p3","0.7",10,2,6,0,0
470,"p3","0.375",8,1,5,0,0
471,"p3","0.2",10,3,6,0,0
472,"p3","0.363636363636364",11,2,4,0,2
473,"p3","0.333333333333333",12,2,6,0,0
474,"p3","0.545454545454545",11,2,6,0,0
475,"p3","0.529411764705882",17,2,5,0,4
476,"p3","0.571428571428571",7,2,6,0,0
477,"p3","0.545454545454545",11,2,6,0,0
478,"p3","0.461538461538462",13,1,2,0,5
479,"p3","0.545454545454545",11,2,6,0,0
480,"p3","0.3",10,2,4,1,1
481,"p3","0.8",5,1,3,0,1
482,"p3","0.428571428571429",7,1,5,0,0
483,"p3","0.555555555555556",9,2,6,0,0
484,"p3","0.272727272727273",11,2,6,0,0
485,"p3","0.444444444444444",9,2,6,0,0
486,"p3","0.714285714285714",7,1,6,0,0
487,"p3","0.583333333333333",12,1,6,0,0
488,"p3","0.363636363636364",11,2,7,0,0
489,"p3","0.555555555555556",9,2,6,0,0
490,"p3","0.25",8,2,2,0,4
491,"p3","0.428571428571429",7,2,5,0,0
492,"p3","0.7",10,3,3,1,2
493,"p3","0.7",10,2,4,0,2
494,"p3","0.625",8,2,3,2,0
495,"p3","0.5",10,2,6,0,0
496,"p3","0.285714285714286",14,2,4,0,4
497,"p3","0.2",5,2,2,0,1
498,"p3","0.444444444444444",9,2,6,0,0
499,"p3","0.666666666666667",9,2,6,0,0
500,"p3","0.625",8,2,4,0,0
501,"p3","0.333333333333333",12,2,6,0,0
502,"p3","0.333333333333333",9,2,6,0,0
503,"p3","0.454545454545455",11,2,6,0,0
504,"p3","0.7",10,1,6,0,0
505,"p3","0.444444444444444",9,2,5,0,0
506,"p3","0.4",10,3,4,2,0
507,"p3","0.545454545454545",11,1,6,0,0
508,"p3","0.5",6,1,3,0,1
509,"p3","0.454545454545455",11,2,5,0,1
510,"p3","0.25",8,2,4,0,0
511,"p3","0.375",8,2,5,0,0
512,"p3","0.625",8,1,6,0,0
513,"p3","0.454545454545455",11,1,4,1,1
514,"p3","0.5",10,2,6,0,0
515,"p3","0.416666666666667",12,2,6,0,0
516,"p3","1",5,1,4,0,0
517,"p3","0.666666666666667",6,2,2,0,2
518,"p3","0.7",10,2,6,0,0
519,"p3","0.3",10,2,6,0,0
520,"p3","0.454545454545455",11,2,6,0,0
521,"p3","0.6",10,3,6,0,0
522,"p3","0.4",10,2,3,0,3
523,"p3","0.5",10,1,6,0,0
524,"p3","0.7",10,2,6,0,0
525,"p3","0.3",10,1,4,2,0
526,"p3","0.428571428571429",7,2,6,0,0
527,"p3","0.444444444444444",9,2,6,0,0
528,"p3","0.333333333333333",9,1,6,0,0
529,"p3","0.833333333333333",6,2,5,0,0
530,"p3","0.416666666666667",12,1,4,1,1
531,"p3","0.625",8,2,4,0,2
532,"p3","0.3",10,2,2,0,4
533,"p3","0.666666666666667",12,2,6,0,0
534,"p3","0.555555555555556",9,2,6,0,0
535,"p3","0.416666666666667",12,1,6,0,0
536,"p3","0.444444444444444",9,2,6,0,0
537,"p3","0.416666666666667",12,2,6,0,0
538,"p3","0.545454545454545",11,2,6,0,0
539,"p3","0.6",10,2,6,0,0
540,"p3","0.714285714285714",7,2,5,0,0
541,"p3","0.333333333333333",9,3,6,0,0
542,"p3","0.545454545454545",11,2,6,0,0
543,"p3","0.727272727272727",11,1,6,0,0
544,"p3","0.363636363636364",11,2,6,0,0
545,"p3","0.444444444444444",9,2,6,0,0
546,"p3","0.714285714285714",7,2,4,0,1
547,"p3","0.416666666666667",12,2,6,0,0
548,"p3","0.2",10,2,2,3,2
549,"p3","0.5",6,2,4,0,0
550,"p3","0.6",10,3,6,0,0
551,"p3","0.363636363636364",11,2,5,0,2
552,"p3","0.444444444444444",9,2,6,0,0
553,"p3","0.5",8,2,6,0,0
554,"p3","0.666666666666667",9,2,6,0,0
555,"p3","0.3",10,2,6,0,0
556,"p3","0.5",8,2,6,0,0
557,"p3","0.4",10,2,6,0,0
558,"p3","0.3",10,2,6,0,0
559,"p3","0.2",10,2,2,0,4
560,"p3","0.7",10,1,6,0,0
561,"p3","0.666666666666667",6,1,2,0,2
562,"p3","0.272727272727273",11,1,6,0,0
563,"p3","0.5",10,2,6,0,0
564,"p3","0.636363636363636",11,1,5,1,0
565,"p3","0.571428571428571",7,1,4,0,0
566,"p3","0.416666666666667",12,2,6,0,0
567,"p3","0.285714285714286",14,2,5,3,0
568,"p3","0.5",10,2,6,0,0
569,"p3","0.8",5,2,5,0,0
570,"p3","0.538461538461538",13,2,4,2,1
571,"p3","0.636363636363636",11,2,4,0,2
572,"p3","0.416666666666667",12,1,6,0,0
573,"p3","0.333333333333333",6,2,4,0,0
574,"p3","0.545454545454545",11,2,6,0,0
575,"p3","0.727272727272727",11,1,6,0,0
576,"p3","0.285714285714286",7,2,3,0,1
577,"p3","0.25",4,1,4,0,0
578,"p3","0.416666666666667",12,2,6,0,0
579,"p3","0.692307692307692",13,2,8,0,1
580,"p3","0.333333333333333",9,2,6,0,0
581,"p3","0.333333333333333",12,2,6,0,0
582,"p3","0.428571428571429",7,1,5,0,0
583,"p3","0.222222222222222",9,2,6,0,0
584,"p3","0.416666666666667",12,2,6,0,0
585,"p3","0.555555555555556",9,2,4,0,2
586,"p3","0.5",10,2,3,0,3
587,"p3","0.333333333333333",9,2,6,0,0
588,"p3","0.416666666666667",12,2,6,0,0
589,"p3","0.538461538461538",13,2,7,0,1
590,"p3","0.3",10,1,6,0,0
591,"p3","0.545454545454545",11,2,6,0,0
592,"p3","0.222222222222222",9,1,6,0,0
593,"p3","0.625",8,1,6,0,0
594,"p3","0.4",10,2,6,0,0
595,"p3","0.75",12,2,4,0,2
596,"p3","0.888888888888889",9,2,6,0,0
597,"p3","0.777777777777778",9,2,3,0,3
598,"p3","0.3",10,1,6,0,0
599,"p3","0.363636363636364",11,1,6,0,0
600,"p3","0.636363636363636",11,2,4,0,2
601,"p3","0.5",6,2,3,0,1
602,"p3","0.7",10,1,6,0,0
603,"p3","0.75",8,2,6,0,0
604,"p3","0.5",12,2,5,0,1
605,"p3","0.375",8,2,6,0,0
606,"p3","0.0909090909090909",11,1,6,0,0
607,"p3","0.5",10,2,6,0,0
608,"p3","0.454545454545455",11,1,6,0,0
609,"p3","0.375",8,1,5,0,0
610,"p3","0.166666666666667",12,1,6,0,0
611,"p3","0.666666666666667",9,2,6,0,0
612,"p3","0.363636363636364",11,2,6,0,0
613,"p3","0.333333333333333",6,2,5,0,0
614,"p3","0.8",5,1,4,0,0
615,"p3","0.25",8,2,6,0,0
616,"p3","0.363636363636364",11,2,6,0,0
617,"p3","0.4",10,2,6,0,1
618,"p3","0.363636363636364",11,1,6,0,0
619,"p3","0.6",10,2,6,0,0
620,"p3","0.1",10,2,3,3,0
621,"p3","0.416666666666667",12,2,6,0,0
622,"p3","0.6",10,2,6,0,0
623,"p3","0.5",8,1,6,0,0
624,"p3","0.333333333333333",12,1,4,2,0
625,"p3","0.555555555555556",9,2,5,0,0
626,"p3","0.444444444444444",9,3,6,0,0
627,"p3","0.428571428571429",7,2,6,0,0
628,"p3","0.545454545454545",11,2,6,0,0
629,"p3","0.5",10,1,6,0,0
630,"p3","0.6",10,2,6,0,0
631,"p3","0.444444444444444",9,1,6,0,0
632,"p3","0.6",10,2,6,0,0
633,"p3","0.5",12,2,4,0,2
634,"p3","0.625",8,2,6,0,0
635,"p3","0.2",10,2,6,0,0
636,"p3","0.2",5,2,4,0,0
637,"p3","0.4",10,2,6,0,0
638,"p3","0.6",10,1,6,0,0
639,"p3","0.555555555555556",9,1,6,0,0
640,"p3","0.636363636363636",11,1,6,0,0
641,"p3","0.181818181818182",11,2,3,0,3
642,"p3","0.6",10,2,6,0,0
643,"p3","0.7",10,1,6,0,0
644,"p3","0.6",10,2,6,0,0
645,"p3","0.636363636363636",11,2,6,0,0
646,"p3","0.4",10,2,6,0,0
647,"p3","0.615384615384615",13,2,8,0,0
648,"p3","0.545454545454545",11,1,3,0,4
649,"p3","0.3",10,1,6,0,0
650,"p3","0.416666666666667",12,1,6,0,0
651,"p3","0.545454545454545",11,1,4,1,1
652,"p3","0.8",10,2,6,0,0
653,"p3","0.5",6,2,4,0,0
654,"p3","0.727272727272727",11,1,6,0,0
655,"p3","0.666666666666667",12,1,6,0,0
656,"p3","0.1",10,2,6,0,0
657,"p3","0.555555555555556",9,2,5,0,0
658,"p3","0.444444444444444",9,1,6,0,0
659,"p3","0.777777777777778",9,2,6,0,0
660,"p3","0.6",10,1,4,0,2
661,"p3","0.75",4,2,3,0,0
662,"p3","0.272727272727273",11,1,6,0,0
663,"p3","0.3",10,2,6,0,0
664,"p3","0.5",12,3,6,0,0
665,"p3","0.333333333333333",12,2,6,0,0
666,"p3","0.636363636363636",11,2,6,0,0
667,"p3","0.636363636363636",11,2,6,0,0
668,"p3","0.454545454545455",11,1,6,0,0
669,"p3","0.333333333333333",9,2,6,0,0
670,"p3","0.444444444444444",9,2,2,0,4
671,"p3","0.7",10,1,6,0,0
672,"p3","0.363636363636364",11,2,6,0,0
673,"p3","0.5",12,2,6,0,0
674,"p3","0.5",10,1,6,0,0
675,"p3","0.4",10,1,6,0,0
676,"p3","0.363636363636364",11,1,6,0,0
677,"p3","1",4,2,6,0,0
678,"p3","0.5",10,2,4,0,2
679,"p3","0.666666666666667",12,3,8,0,0
680,"p3","0.5",8,2,6,0,0
681,"p3","0.272727272727273",11,1,6,0,0
682,"p3","0.545454545454545",11,2,4,0,2
683,"p3","0.5",10,1,6,0,0
684,"p3","0.875",8,1,6,0,0
685,"p3","0.333333333333333",9,2,6,0,0
686,"p3","0.75",12,1,6,0,0
687,"p3","0.5",10,2,6,0,0
688,"p3","0.333333333333333",12,1,6,0,0
689,"p3","0.571428571428571",7,2,5,0,0
690,"p3","0.727272727272727",11,2,4,2,1
691,"p3","0.4",10,2,6,0,0
692,"p3","0.363636363636364",11,2,6,0,0
693,"p3","0.545454545454545",11,2,6,0,0
694,"p3","0.6",10,2,6,0,0
695,"p3","0.5",14,1,6,1,1
696,"p3","0.625",8,2,6,0,0
697,"p3","0.6875",16,2,5,3,0
698,"p3","0.6",5,2,3,0,1
699,"p3","0.545454545454545",11,2,6,0,0
700,"p3","0.777777777777778",9,2,4,3,0
701,"p3","0.5",12,1,6,0,0
702,"p3","0.5",8,3,6,0,0
703,"p3","0.272727272727273",11,2,4,1,1
704,"p3","0.454545454545455",11,2,6,0,0
705,"p3","0.625",8,2,6,0,0
706,"p3","0.6",10,3,6,0,0
707,"p3","0.8",10,2,6,0,0
708,"p3","0.363636363636364",11,1,6,0,0
709,"p3","0.5",12,2,6,0,0
710,"p3","0.545454545454545",11,2,6,0,0
711,"p3","0.454545454545455",11,2,6,0,0
712,"p3","0.6",10,1,2,0,4
713,"p3","0.5",12,2,5,0,1
714,"p3","0.375",8,2,6,0,0
715,"p3","0.333333333333333",12,2,6,0,0
716,"p3","0.727272727272727",11,2,6,0,0
717,"p3","0",4,3,5,0,0
718,"p3","0.454545454545455",11,1,2,0,4
719,"p3","0.2",5,2,4,0,0
720,"p3","0.636363636363636",11,2,6,0,0
721,"p3","0.333333333333333",6,2,2,0,2
722,"p3","0.375",8,2,4,0,2
723,"p3","0.363636363636364",11,1,6,0,0
